RSSI,distance,snow_depth,temperature,wind,success_rate
-100,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-104,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-102,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-102,100,0,3,5.8,0.994
-103,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-91,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-93,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-104,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-104,100,0,3,5.8,0.994
-109,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-106,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-103,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-93,100,0,3,5.8,0.994
-89,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-88,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-91,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-91,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-104,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-93,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-93,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-93,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-106,100,0,3,5.8,0.994
-114,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-102,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-101,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-92,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-93,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-97,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-95,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-100,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-96,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-99,100,0,3,5.8,0.994
-98,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-94,100,0,3,5.8,0.994
-94,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-91,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-105,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-91,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-88,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-91,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-83,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-88,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-91,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-101,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-91,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-88,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-100,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-89,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-102,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-91,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-92,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-94,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-96,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
-97,150,0,-9,2.7,0.8052208835
-95,150,0,-9,2.7,0.8052208835
-93,150,0,-9,2.7,0.8052208835
-99,150,0,-9,2.7,0.8052208835
-98,150,0,-9,2.7,0.8052208835
