Packet number,RSSI
27,-72
28,-73
29,-69
30,-70
31,-72
32,-74
33,-70
34,-71
35,-66
36,-67
37,-66
38,-65
39,-64
40,-62
41,-66
42,-70
43,-66
44,-67
45,-66
46,-66
47,-64
48,-61
49,-63
50,-66
51,-65
52,-65
53,-62
54,-65
55,-64
56,-63
57,-66
