Packet number,RSSI
29,-72
30,-72
31,-72
32,-78
33,-82
34,-88
35,-77
36,-85
37,-80
38,-71
39,-78
40,-76
41,-77
42,-77
43,-77
44,-78
45,-77
46,-76
47,-78
48,-76
49,-73
50,-74
51,-76
52,-79
53,-74
54,-73
55,-75
56,-77
57,-82
58,-82
