Packet number,RSSI
27,-101
28,-100
29,-97
30,-100
31,-101
32,-107
34,-102
35,-99
36,-97
37,-104
38,-100
39,-108
40,-100
41,-101
42,-101
43,-97
44,-94
45,-92
46,-94
47,-97
48,-98
49,-97
50,-103
51,-104
52,-101
53,-96
54,-98
55,-100
56,-100
57,-100
58,-104
59,-100
60,-99
61,-100
62,-102
63,-99
64,-108
65,-99
66,-101
67,-99
68,-97
69,-97
70,-97
71,-97
72,-98
73,-109
75,-100
76,-100
77,-96
78,-93
79,-97
80,-95
