Packet number,RSSI
152,-71
153,-79
154,-72
155,-69
156,-73
157,-79
158,-81
159,-82
160,-83
161,-80
162,-75
163,-77
164,-75
165,-76
166,-73
167,-75
168,-74
169,-78
170,-75
171,-76
172,-77
173,-78
174,-76
175,-75
176,-74
177,-72
178,-73
179,-71
180,-71
181,-76
182,-72
183,-75
184,-73
185,-74
186,-75
187,-73
188,-76
189,-72
190,-79
191,-73
192,-70
193,-75
194,-68
195,-72
196,-74
197,-71
198,-74
199,-74
