Packet number,RSSI
25,-82
26,-81
27,-73
28,-80
29,-80
30,-83
31,-81
32,-82
33,-84
34,-74
35,-88
36,-87
37,-83
38,-86
39,-85
40,-82
41,-80
42,-80
43,-80
44,-81
45,-79
46,-85
47,-82
48,-73
49,-81
50,-80
51,-82
52,-82
53,-82
54,-86
55,-76
56,-81
57,-82
58,-82
59,-81
60,-78
61,-81
62,-76
64,-84
65,-75
66,-77
67,-75
68,-78
69,-80
70,-82
71,-81
72,-78
73,-83
74,-87
75,-79
