Packet number,RSSI
139,-70
140,-73
141,-72
144,-78
145,-71
146,-76
147,-76
148,-77
149,-72
150,-75
151,-72
152,-78
153,-71
154,-72
155,-73
156,-76
157,-79
158,-79
159,-77
160,-78
161,-74
162,-77
163,-78
164,-80
165,-80
166,-76
167,-76
168,-79
169,-76
170,-77
171,-78
172,-77
173,-77
174,-76
175,-77
176,-77
177,-73
178,-76
179,-77
180,-76
181,-72
182,-77
183,-77
184,-72
185,-76
186,-77
187,-72
188,-76
189,-77
