Packet number,RSSI
87,-77
88,-83
89,-75
90,-77
91,-75
92,-77
93,-77
94,-74
95,-75
96,-76
97,-76
98,-76
99,-77
99,-78
100,-78
102,-80
104,-83
105,-82
106,-77
107,-71
108,-74
109,-72
110,-79
111,-73
112,-75
113,-77
114,-77
115,-78
116,-77
117,-74
118,-74
119,-79
120,-82
121,-79
122,-79
123,-78
124,-78
125,-72
126,-76
127,-71
128,-76
129,-79
130,-76
131,-78
132,-78
133,-78
134,-80
135,-79
