Packet number,RSSI
90,-81
94,-77
95,-81
99,-74
100,-80
101,-76
102,-72
103,-75
105,-76
106,-72
107,-73
108,-77
109,-76
110,-75
111,-69
112,-68
113,-68
114,-67
115,-66
116,-70
117,-70
118,-68
119,-66
120,-67
121,-65
122,-68
123,-77
124,-73
125,-72
126,-72
127,-73
128,-76
129,-74
130,-73
131,-73
132,-71
133,-70
134,-80
135,-78
136,-75
137,-72
138,-73
139,-77
140,-72
141,-74
