Packet number,RSSI
181,-98
182,-100
183,-99
184,-99
185,-95
186,-96
188,-98
189,-97
190,-98
191,-95
193,-98
194,-94
195,-101
196,-99
198,-98
199,-91
200,-93
201,-92
203,-93
204,-94
205,-98
206,-101
208,-108
209,-98
210,-104
211,-103
213,-100
214,-100
215,-100
216,-100
218,-101
219,-98
220,-99
221,-97
223,-97
224,-99
226,-101
227,-106
228,-103
229,-106
230,-105
