Packet number,RSSI
55,-95
57,-97
58,-101
59,-98
60,-100
62,-100
63,-99
64,-98
65,-97
67,-96
68,-97
69,-100
70,-99
72,-98
73,-97
74,-99
75,-97
77,-98
78,-98
79,-98
80,-96
82,-95
83,-97
84,-97
85,-93
88,-96
89,-97
90,-95
91,-100
92,-97
93,-97
94,-98
95,-97
97,-99
98,-100
99,-99
100,-98
102,-99
103,-95
104,-95
105,-95
