Packet number,RSSI
20,-86
21,-84
22,-89
23,-88
24,-86
25,-80
26,-78
27,-81
28,-79
29,-80
30,-81
31,-88
32,-87
33,-87
34,-85
35,-85
36,-81
37,-88
38,-84
39,-89
40,-85
41,-82
42,-85
43,-85
44,-86
45,-85
47,-78
50,-80
51,-85
52,-80
53,-81
54,-83
55,-77
56,-85
58,-91
59,-85
60,-88
61,-89
62,-83
63,-90
64,-87
65,-84
66,-79
67,-82
68,-88
69,-79
70,-76
