Packet number,RSSI
25,-81
27,-78
28,-79
29,-80
30,-79
31,-81
32,-81
33,-84
34,-87
35,-93
36,-73
37,-82
38,-83
39,-81
40,-73
41,-81
42,-76
43,-80
44,-79
45,-79
46,-83
47,-84
48,-82
49,-72
50,-81
51,-82
52,-81
53,-79
54,-81
55,-82
56,-76
57,-78
58,-79
59,-76
60,-80
61,-72
62,-84
63,-84
64,-80
65,-78
66,-78
67,-79
68,-85
69,-81
70,-83
71,-72
72,-79
73,-80
74,-79
75,-79
75,-79
