Packet number,RSSI
0,-93
1,-96
2,-96
3,-96
4,-97
5,-101
6,-95
7,-97
8,-100
9,-105
11,-98
12,-97
13,-94
14,-93
15,-94
16,-96
17,-92
18,-96
19,-98
20,-99
22,-101
23,-92
24,-102
25,-94
27,-95
28,-98
29,-92
30,-96
