Packet number,RSSI
40,-98
42,-103
43,-98
44,-96
45,-96
47,-91
48,-94
49,-93
50,-93
52,-94
53,-92
54,-93
55,-89
57,-91
58,-92
59,-93
60,-93
62,-92
63,-91
64,-89
65,-92
67,-85
68,-91
69,-93
70,-94
